,Year,GTCBSA,PEHRUSLT,PEDIPGED,PECYC,PEAFEVER,PEAFNOW,Hours Usually Worked,PEERNLAB,Household Income,Household Members,HS or GED,Years of College,Ever in Military,Currently in Military,Union Member,City
20,23,12940,16.427884615384617,-0.5961538461538461,0.016826923076923076,1.2067307692307692,1.4302884615384615,1.3269230769230769,-0.65625,11.971153846153847,3.298076923076923,0.1971153846153846,0.5072115384615384,0.07643312101910828,0.0,0.002403846153846154,"Baton Rouge, LA"
21,23,12980,10.914893617021276,-0.5957446808510638,0.2978723404255319,1.3191489361702127,1.4042553191489362,1.5106382978723405,-0.6808510638297872,10.297872340425531,3.2127659574468086,0.19148936170212766,0.5319148936170213,0.05405405405405406,0.02631578947368421,0.0,"Battle Creek, MI"
22,23,13140,16.62,-0.67,-0.04,1.29,1.31,-0.32,-0.74,12.2,2.9,0.16,0.44,0.025974025974025976,0.0,0.01,"Beaumont-Port Arthur, TX"
23,23,13460,18.69333333333333,-0.7,0.16666666666666666,1.6266666666666667,1.7533333333333334,0.5733333333333334,-0.62,13.466666666666667,2.7466666666666666,0.14666666666666667,0.5933333333333334,0.10294117647058823,0.007246376811594203,0.0,"Bend-Redmond, OR"
24,23,13740,14.578947368421053,-0.4093567251461988,-0.21637426900584794,1.5321637426900585,1.6783625730994152,1.432748538011696,-0.7485380116959064,11.771929824561404,2.4853801169590644,0.2807017543859649,0.3742690058479532,0.11333333333333333,0.006535947712418301,0.011695906432748537,"Billings, MT"
25,23,13780,13.865168539325843,-0.48314606741573035,-0.07865168539325842,1.3258426966292134,1.4269662921348314,-0.0449438202247191,-0.7415730337078652,10.651685393258427,2.797752808988764,0.23595505617977527,0.42696629213483145,0.08450704225352113,0.0,0.011235955056179775,"Binghamton, NY"
26,23,13820,15.004301075268817,-0.4559139784946237,-0.2860215053763441,1.3290322580645162,1.4645161290322581,-0.26666666666666666,-0.7139784946236559,11.391397849462365,2.9698924731182794,0.26021505376344084,0.32688172043010755,0.08870967741935484,0.0,0.004301075268817204,"Birmingham-Hoover, AL"
27,23,13980,21.4,-0.42857142857142855,-0.7714285714285715,1.5714285714285714,1.5714285714285714,0.17142857142857143,-0.3142857142857143,11.971428571428572,2.7142857142857144,0.2857142857142857,0.11428571428571428,0.0,0.0,0.0,"Blacksburg-Christiansburg-Radford, VA"
28,23,14010,14.681818181818182,-0.7727272727272727,-0.38636363636363635,1.3636363636363635,1.4545454545454546,-0.25,-0.8636363636363636,11.863636363636363,2.909090909090909,0.11363636363636363,0.25,0.02857142857142857,0.0,0.0,"Bloomington, IL"
29,23,14020,20.863636363636363,-0.22727272727272727,-0.5909090909090909,1.8636363636363635,1.8636363636363635,6.454545454545454,-0.3181818181818182,11.590909090909092,2.0,0.36363636363636365,0.22727272727272727,0.0,0.0,0.0,"Bloomington, IN"
30,23,14260,16.2,-0.5594202898550724,-0.07536231884057971,1.2768115942028986,1.4130434782608696,0.5246376811594203,-0.744927536231884,12.933333333333334,3.4231884057971014,0.20869565217391303,0.47246376811594204,0.08534322820037106,0.00539568345323741,0.0014492753623188406,"Boise City, ID"
31,23,14460,17.790750141003947,-0.6480541455160744,-0.3761985335589397,1.3965031020868584,1.52058657642414,0.320360970107163,-0.6835871404399323,13.56965595036661,3.2853919909757474,0.17146080090242527,0.30005640157924424,0.045201668984700974,0.0006711409395973154,0.011844331641285956,"Boston-Cambridge-Newton, MA-NH"
32,23,14500,18.928571428571427,-0.6666666666666666,-0.19047619047619047,1.880952380952381,2.0,1.8095238095238095,-0.7857142857142857,13.714285714285714,2.8095238095238093,0.16666666666666666,0.38095238095238093,0.04878048780487805,0.0,0.0,"Boulder, CO"
33,23,14540,21.77777777777778,-0.8222222222222222,-0.5555555555555556,1.2222222222222223,1.3333333333333333,0.8222222222222222,-0.6444444444444445,14.022222222222222,3.1777777777777776,0.08888888888888889,0.17777777777777778,0.058823529411764705,0.0,0.044444444444444446,"Bowling Green, KY"
34,23,14860,16.742372881355934,-0.6067796610169491,-0.44745762711864406,1.4779661016949153,1.5525423728813559,0.11186440677966102,-0.7830508474576271,13.013559322033899,3.3254237288135595,0.19661016949152543,0.26101694915254237,0.05241935483870968,0.0,0.01694915254237288,"Bridgeport-Stamford-Norwalk, CT"
